nsc	name	cvCor	dataType	feature1Name	feature1Wt	feature1CumCor	feature1CvFreq	feature2Name	feature2Wt	feature2CumCor	feature2CvFreq	feature3Name	feature3Wt	feature3CumCor	feature3CvFreq	feature4Name	feature4Wt	feature4CumCor	feature4CvFreq	feature5Name	feature5Wt	feature5CumCor	feature5CvFreq	allFeature
102816	Azacitidine	0.195746821975931	exp	expRFX6	-0.0426511207340038	0.560733927468829	0.983050847457627	expZNF965P	-0.0323443247041768	0.631738545620873	0.830508474576271	expLOC100289347	-0.0302343265625668	0.71677865436876	0.830508474576271	expSPAG4	0.0289023585544585	0.791586668823316	0.627118644067797	expRPS24P10	0.0285446460911269	0.827588792132039	0.796610169491525	expRFX6,expZNF965P,expLOC100289347,expSPAG4,expRPS24P10,expHNRNPA3P7
102816	Azacitidine	0.571900497222567	mut	mutTOPORS	-0.0287351281560441	0.446880286723891	0.949152542372881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mutTOPORS
102816	Azacitidine	0.000857663560727478	swa	swaFUCA1	-0.116100266141234	0.484266300988164	0.966101694915254	swaSNRNP200	0.0895341575676608	0.67741686813761	0.932203389830508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	swaFUCA1,swaSNRNP200
102816	Azacitidine	0.100856831502719	exp_mut	expRFX6	-0.137653744221935	0.560733927468829	0.983050847457627	expZNF965P	-0.0753654556210097	0.639858840473387	0.983050847457627	mutCOL14A1	0.072745652025277	0.735268383154468	0.932203389830508	expRPS24P10	0.0686555148282512	0.826685574151634	0.796610169491525	expRPL12P11	0.0539696000633064	0.878366373071322	0.694915254237288	expRFX6,expZNF965P,mutCOL14A1,expRPS24P10,expRPL12P11,expLOC100289347,expSPAG4,expKRTAP10-7
102816	Azacitidine	0.192895051473149	exp_swa	expHNRNPA3P7	0.0402361218153634	0.48862409541341	0.864406779661017	swaCMC2	-0.0397676969177624	0.582277973397593	0.711864406779661	swaFUCA1	-0.0387080686626069	0.616468790069656	0.949152542372881	expLOC100289347	-0.0385385528863021	0.678800870432085	0.88135593220339	expRFX6	-0.0384380779461714	0.77376637622309	0.983050847457627	expHNRNPA3P7,swaCMC2,swaFUCA1,expLOC100289347,expRFX6,expZNF965P,swaENSA,expSPAG4,expHNRNPA1P40,swaSNRNP200,expRPL6P18,expCHRM5,expBTF3P10
102816	Azacitidine	0.206042396582241	mut_swa	swaFUCA1	-0.0925611654637005	0.484266300988164	0.915254237288136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	swaFUCA1
102816	Azacitidine	0.209906086721324	exp_mut_swa	mutCOL14A1	0.0346210490942174	0.382792260555743	0.932203389830508	expZNF965P	-0.0328151265708336	0.580182700846331	0.915254237288136	expRFX6	-0.0321270253452458	0.725545033694786	0.983050847457627	swaFUCA1	-0.0318521036225316	0.771751430317914	0.796610169491525	expLOC100289347	-0.0298362586116578	0.818195846652686	0.88135593220339	mutCOL14A1,expZNF965P,expRFX6,swaFUCA1,expLOC100289347,expHNRNPA3P7,swaSNRNP200,expRPS24P10,swaRASA1
105014	Cladribine	0.279738860508856	exp	expLOC400464	0.128108955794612	0.590091271369684	0.983050847457627	expSLFN11	0.116430719712942	0.679132209140114	1	expJRK	0.104499023950381	0.751567750239591	1	expMIR1251	0.0548747335986419	0.791546275353834	0.88135593220339	expTBX18	0.0366857440029467	0.807100735658372	0.694915254237288	expLOC400464,expSLFN11,expJRK,expMIR1251,expTBX18,expCTH
105014	Cladribine	0.457772080301667	mut	mutCCER1	0.0792219508776718	0.379692993040563	0.864406779661017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mutCCER1
105014	Cladribine	0.44884391352409	swa	swaTBL2	-0.0192758483581405	0.46514114075938	0.694915254237288	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	swaTBL2
